CustomerNumber,CreditScore,City,Gender,Age,Home_Living_Since,Avg_Acc_Bal,Assets,First Loan,Co-applicant,Mon_Sal,Loan
410,537,Chennai,Female,40,3,69153.17,1,1,0,53380.735,0
411,709,Hyderabad,Male,22,10,0,2,0,0,64795.09,0
412,850,Bangalore,Male,37,1,0,2,1,1,40003.325,0
413,745,Hyderabad,Female,30,3,62164.42,1,1,1,70225.76,0
414,693,Chennai,Female,40,9,90730.74,3,1,1,93964.715,1
415,795,Hyderabad,Male,34,8,0,2,1,0,83577.68,0
416,626,Hyderabad,Male,25,8,0,2,0,0,95710.355,0
417,487,Chennai,Female,60,5,55184.015,1,0,0,5692.225,1
418,556,Bangalore,Female,38,9,44794.175,1,1,1,47449.05,0
419,643,Bangalore,Female,45,6,0,2,0,0,53390.795,0
420,605,Bangalore,Female,27,6,0,2,0,0,79754.26,0
421,756,Chennai,Female,59,3,57962.445,1,1,0,46762.095,1
422,586,Bangalore,Female,37,2,0,2,1,0,43584.23,0
423,535,Chennai,Male,39,7,55878.25,1,1,0,4064.16,1
424,678,Bangalore,Female,34,4,0,1,1,0,62759.16,0
425,596,Bangalore,Male,38,9,0,1,1,0,24481.795,0
426,648,Bangalore,Male,25,9,81461.925,1,1,0,49184.12,0
427,492,Chennai,Male,38,10,62288.325,2,1,0,74292.305,0
428,702,Bangalore,Male,44,0,40396.79,1,1,1,13737.405,0
429,486,Chennai,Female,39,9,35670.045,1,1,0,38096.105,0
430,568,Chennai,Male,39,1,49641.315,1,0,0,67300.47,1
431,619,Chennai,Male,56,3,68973.195,1,1,1,36233.995,1
432,724,Chennai,Male,40,2,63946.285,2,0,1,99822.725,0
433,548,Chennai,Female,32,0,50542.18,1,1,0,21374.925,0
434,545,Chennai,Female,36,8,57377.04,1,1,0,68025.22,1
435,683,Bangalore,Male,32,8,0,1,0,0,36782.22,0
436,762,Bangalore,Female,50,3,49643.49,1,0,1,42789.315,0
437,627,Chennai,Female,29,4,39935.51,2,1,0,64913.445,0
438,516,Bangalore,Male,34,10,52044.295,2,0,0,59833,0
439,800,Bangalore,Female,37,2,84095.165,2,1,0,34026.04,0
440,464,Chennai,Female,41,3,42839.625,1,1,1,82052.37,0
441,626,Bangalore,Female,34,3,0,1,0,0,40095.18,0
442,790,Bangalore,Female,30,9,0,2,1,0,42063.375,0
443,534,Bangalore,Female,33,7,60775.79,2,1,1,35089.5,0
444,745,Bangalore,Male,45,2,61110.095,1,1,1,59012.05,0
445,553,Hyderabad,Male,46,3,58264.075,1,0,0,72852.095,1
446,748,Bangalore,Female,25,1,38890.145,1,0,1,91524.705,0
447,722,Bangalore,Male,36,2,0,1,0,0,60453.415,0
448,501,Bangalore,Male,39,4,62916.1,1,1,1,50216.915,0
449,675,Bangalore,Female,37,6,34032.9,1,0,0,69388.5,1
450,778,Hyderabad,Female,46,6,63649.67,2,1,0,62347.495,0
451,494,Chennai,Female,37,7,87468.82,1,1,0,20042.16,0
452,850,Bangalore,Male,39,9,0,2,0,1,59616.165,0
453,592,Hyderabad,Male,30,7,55035.55,1,0,0,21960.68,0
454,590,Hyderabad,Female,43,3,69716.185,1,1,0,31111.405,0
455,758,Bangalore,Female,38,6,63678.88,1,0,1,28288.5,0
456,506,Bangalore,Male,35,5,0,2,1,0,82126.675,0
457,733,Bangalore,Male,32,3,0,1,1,1,3833.365,0
458,711,Bangalore,Male,37,3,0,2,1,0,34243.755,0
459,514,Chennai,Male,42,1,47778.155,1,0,1,99636.99,1
460,637,Hyderabad,Male,36,8,0,1,1,1,93031.18,0
461,468,Chennai,Male,28,1,55840.99,2,1,1,97855.58,0
462,539,Bangalore,Male,38,3,0,2,1,0,18346.085,0
463,509,Hyderabad,Female,24,3,54369.355,2,1,0,53460.285,0
464,662,Bangalore,Female,31,4,66975.185,1,1,1,24362.84,1
465,818,Hyderabad,Male,25,4,0,2,1,1,83518.47,0
466,608,Bangalore,Male,32,9,44984.345,1,1,0,34388.63,0
467,850,Hyderabad,Female,31,9,0,2,1,1,9462.46,0
468,816,Chennai,Female,37,5,65439.375,3,1,0,35952.885,1
469,536,Bangalore,Male,34,8,0,2,1,0,32416.64,0
470,753,Bangalore,Male,34,3,0,2,1,1,92421.885,0
471,631,Hyderabad,Male,26,10,67084.81,1,1,1,88365.01,0
472,703,Bangalore,Male,36,1,74881.04,1,1,0,10314.7,1
473,774,Bangalore,Male,25,2,46922.345,1,1,0,14207.68,0
474,785,Bangalore,Male,27,8,0,2,1,0,38615.635,0
475,571,Bangalore,Female,32,1,0,2,1,0,51375.35,0
476,621,Chennai,Male,45,6,70539.185,1,0,0,17290.4,1
477,605,Chennai,Female,30,1,58996.295,1,1,1,91799.385,0
478,611,Bangalore,Female,39,8,50406.165,2,1,0,73679.135,0
479,569,Bangalore,Male,37,7,0,1,1,1,54234.6,0
480,658,Bangalore,Male,28,4,40131.3,1,1,1,10306.41,0
481,788,Hyderabad,Male,33,6,78239.31,1,0,1,90598.38,0
482,525,Bangalore,Female,22,5,0,2,1,0,80124.55,0
483,798,Bangalore,Male,36,8,0,3,0,0,55391.64,0
484,486,Chennai,Male,36,9,57608.995,2,1,0,72497.665,0
485,615,Hyderabad,Male,60,9,0,2,1,0,75113.925,1
486,730,Bangalore,Female,34,0,77735.275,1,1,1,26859.14,0
487,641,Bangalore,Male,36,7,0,2,1,0,37624.15,0
488,542,Bangalore,Male,38,3,67548.385,1,1,1,7176.715,1
489,692,Bangalore,Male,29,2,0,2,0,1,65243.285,0
490,714,Chennai,Female,54,9,90037.61,1,1,1,50063.855,0
491,591,Hyderabad,Male,28,1,48770.62,1,1,1,98178.085,0
492,710,Bangalore,Female,40,2,78033.525,1,1,1,4991.94,0
493,639,Bangalore,Female,37,4,40775.47,2,0,1,59487.385,0
494,531,Bangalore,Female,46,6,0,1,0,0,97499.17,1
495,673,Bangalore,Female,37,2,85030.96,2,0,0,67450.67,1
496,765,Chennai,Male,35,8,46155.27,2,1,1,36462.28,0
497,622,Bangalore,Female,31,6,84544.69,2,1,0,50528.975,0
498,806,Bangalore,Male,39,5,40306.965,1,1,1,71419.32,0
499,757,Chennai,Male,25,8,60790.78,2,1,1,63529.52,0
500,570,Bangalore,Female,57,8,0,1,0,1,58251.96,1
501,555,Hyderabad,Male,31,4,0,2,1,1,27202.895,0
502,692,Bangalore,Male,53,5,0,2,1,1,44360.92,0
503,774,Bangalore,Male,59,5,42945.775,1,1,0,37067.74,1
504,638,Hyderabad,Male,43,9,38818.675,2,1,1,55673.11,0
505,543,Hyderabad,Female,40,4,0,1,0,0,97451.08,0
506,584,Bangalore,Male,30,5,0,2,1,0,15737.135,0
507,691,Chennai,Male,29,7,58463.945,1,1,0,10599.195,0
508,684,Chennai,Female,39,6,68663.325,1,1,0,93488.3,0
509,733,Bangalore,Male,21,5,0,2,1,1,58601.095,0
510,599,Hyderabad,Female,36,2,0,2,1,1,71869.645,0
511,524,Chennai,Female,30,10,33619.49,2,1,1,80905.615,0
512,632,Chennai,Female,37,6,43284.88,2,1,0,49045.455,0
513,735,Hyderabad,Male,33,5,0,2,0,0,35547.705,0
514,734,Bangalore,Male,33,6,66799.2,1,1,1,6553.62,0
515,605,Bangalore,Female,50,3,68094.39,1,1,1,33555.295,1
516,793,Hyderabad,Male,37,9,0,2,1,0,44112.51,0
517,468,Bangalore,Female,55,10,0,3,0,1,31128.435,1
518,779,Chennai,Male,36,7,60046.26,2,1,0,67962.86,0
519,698,Bangalore,Male,47,4,50619.12,2,0,1,88907.935,1
520,707,Bangalore,Male,57,6,44842.96,1,0,1,63235.565,0
521,850,Bangalore,Female,34,1,105887.155,1,1,0,94287.06,1
522,850,Bangalore,Male,55,7,65658.74,1,1,1,59587.725,0
523,527,Hyderabad,Male,36,5,46861.365,2,1,1,69546.865,0
524,696,Chennai,Male,31,8,50580.495,1,1,1,57958.275,0
525,661,Bangalore,Male,47,3,60160.27,1,0,0,48231.625,0
526,776,Bangalore,Female,30,2,0,2,1,1,56174.755,0
527,701,Bangalore,Male,42,2,0,2,1,1,82651.895,0
528,610,Bangalore,Male,25,8,0,2,1,0,83015.54,0
529,572,Chennai,Female,47,3,76413.995,1,1,0,19205.895,1
530,673,Bangalore,Male,29,1,32048.875,1,1,1,38891.675,0
531,519,Hyderabad,Female,56,2,59517.675,2,1,1,14935.895,0
532,702,Hyderabad,Female,25,4,67609.785,1,0,1,29873.815,0
533,729,Bangalore,Male,31,6,46847.21,1,1,1,39959.565,0
534,543,Hyderabad,Male,34,10,29704.315,1,1,0,38386.765,0
535,550,Bangalore,Female,39,7,57177.475,1,1,0,27009.465,0
536,608,Bangalore,Male,58,1,0,1,1,0,35324.82,1
537,639,Chennai,Male,34,10,64086.95,2,1,0,29546.695,0
538,686,Hyderabad,Male,33,9,0,2,1,0,63784.9,0
539,564,Chennai,Female,61,5,57465.675,3,0,1,9130.49,1
540,745,Chennai,Female,27,1,55535.68,1,1,0,36637.98,1
541,833,Bangalore,Male,36,8,75613.09,2,1,1,68064.745,0
542,622,Bangalore,Male,25,9,0,2,1,1,76618.795,0
543,597,Bangalore,Female,41,4,32370.06,1,1,1,53420.56,0
544,721,Hyderabad,Male,50,0,84656.065,1,1,0,54539.175,1
545,504,Bangalore,Female,48,7,0,3,0,1,43911.07,1
546,842,Hyderabad,Female,43,2,56326.04,2,1,0,63322.49,0
547,587,Bangalore,Male,37,0,0,2,1,0,23707.075,0
548,479,Chennai,Female,29,7,71982.18,2,1,0,20939.995,0
549,508,Bangalore,Male,48,7,61225.73,2,1,1,37904.05,0
550,749,Bangalore,Male,23,1,0,3,1,1,23955.515,0
551,721,Chennai,Female,35,3,32626.535,2,1,0,14368.89,0
552,674,Chennai,Male,46,6,53450.97,1,1,1,1039.6,1
553,685,Hyderabad,Female,24,10,64254.815,1,1,0,60781.165,0
554,417,Bangalore,Male,33,7,0,2,1,0,27501.895,0
555,574,Chennai,Male,32,3,64917.335,1,1,0,96565.71,0
556,590,Hyderabad,Female,50,3,77481.495,3,0,1,95966.135,1
557,587,Chennai,Male,39,5,69120.95,2,1,0,79709.05,0
558,598,Chennai,Male,40,3,45768.465,1,1,0,95734.39,1
559,741,Hyderabad,Male,52,3,0,2,1,1,19456.84,0
560,850,Hyderabad,Female,69,5,0,1,1,1,352.59,0
561,584,Chennai,Female,28,7,52602.005,1,0,1,69245.015,0
562,650,Hyderabad,Male,60,1,76484.365,1,0,1,41485.345,0
563,607,Hyderabad,Male,35,8,79130.84,1,1,1,38372.36,0
564,509,Bangalore,Female,45,1,0,1,1,0,35622.295,1
565,689,Hyderabad,Female,37,6,60510.525,1,1,1,6091.075,0
566,543,Bangalore,Male,35,4,0,2,1,1,70605.25,0
567,438,Hyderabad,Female,53,2,0,1,0,0,95881.535,1
568,687,Hyderabad,Female,62,1,68857.83,1,1,1,18969.37,0
569,737,Chennai,Male,30,5,60596.11,2,1,1,37445.29,0
570,761,Bangalore,Male,30,7,0,3,1,1,83349.09,0
571,601,Bangalore,Male,43,1,50243.09,2,1,1,31339.265,0
572,651,Bangalore,Male,44,1,0,1,1,0,33870.04,1
573,745,Bangalore,Male,34,9,46283.265,2,1,0,80759.885,0
574,648,Hyderabad,Female,48,10,0,2,1,1,79917.89,1
575,848,Hyderabad,Male,39,3,55464.98,1,1,1,15438.42,0
576,546,Bangalore,Female,26,8,0,2,1,1,7429.05,0
577,439,Hyderabad,Female,31,3,69450.805,1,1,0,37842.985,0
578,755,Bangalore,Male,29,4,61608.83,2,0,1,72091.55,0
579,593,Bangalore,Female,40,6,0,1,1,0,32585.33,0
580,701,Bangalore,Male,38,2,0,2,1,1,41263.46,0
581,701,Hyderabad,Male,35,8,0,2,1,0,84580.73,0
582,607,Hyderabad,Female,32,2,54215.935,2,0,1,54645.695,1
583,586,Hyderabad,Female,56,3,0,2,0,1,3028.905,0
584,547,Chennai,Female,29,9,36196.205,1,1,0,38538.57,0
585,647,Chennai,Female,50,1,59870.885,2,0,0,27477.255,1
586,760,Bangalore,Female,50,2,50473.355,1,0,0,89807.4,1
587,621,Hyderabad,Male,52,9,85245.92,1,1,0,17794.035,1
588,725,Bangalore,Male,43,5,0,1,1,1,58678.07,0
589,526,Bangalore,Male,35,1,0,1,1,0,80348.36,0
590,519,Hyderabad,Female,46,6,78648.01,2,0,0,73639.215,1
591,713,Chennai,Female,37,7,72303.11,1,1,1,28297.18,1
592,700,Bangalore,Male,37,8,67405.65,1,1,0,649.875,0
593,666,Bangalore,Female,33,9,57948.56,1,1,1,12547.515,0
594,630,Hyderabad,Male,31,4,41017,1,0,0,73163.225,0
595,779,Hyderabad,Female,25,4,87159.065,2,0,1,19148.105,0
596,611,Chennai,Female,40,2,57103.42,1,1,0,82030.8,0
597,685,Hyderabad,Male,42,9,0,2,1,0,53905.64,0
598,646,Chennai,Male,38,9,55787.205,1,1,1,15419.255,0
599,683,Chennai,Female,56,5,81224.345,1,0,0,4610.89,1
600,484,Chennai,Female,33,4,74124.77,1,0,1,16869.135,0
601,601,Bangalore,Female,42,8,0,3,0,1,55458.075,1
602,762,Hyderabad,Female,25,7,61854.73,2,1,1,84827.285,0
603,687,Bangalore,Female,71,9,0,1,0,1,34914.7,0
604,566,Bangalore,Male,29,5,0,1,1,0,27463.255,1
605,702,Bangalore,Male,36,10,75262.9,1,1,1,47364.245,0
606,601,Bangalore,Male,28,9,0,1,1,1,40196.635,0
607,699,Bangalore,Male,52,4,0,2,0,1,55653.99,0
608,584,Bangalore,Male,27,10,0,2,1,0,9917.16,0
609,699,Bangalore,Male,34,5,0,2,1,1,39198.62,0
610,698,Chennai,Female,50,2,55509.49,1,1,0,43205.14,0
611,495,Bangalore,Male,29,10,64877.995,1,0,0,86374.825,0
612,650,Bangalore,Female,26,6,0,2,1,0,501.195,0
613,605,Bangalore,Female,63,2,64777.85,1,1,1,6800.895,0
614,667,Hyderabad,Male,37,1,43601.19,1,1,1,38933.455,0
615,688,Chennai,Male,25,8,73066.695,1,1,1,87648.38,0
616,727,Hyderabad,Female,30,0,0,1,1,0,60875.52,1
617,754,Hyderabad,Male,38,6,85092.495,2,1,0,44796.63,0
618,612,Chennai,Female,61,8,70372.665,1,1,0,96718.945,1
619,546,Hyderabad,Male,41,7,69535.255,1,1,1,43472.5,0
620,673,Hyderabad,Female,36,8,0,2,1,1,91659.395,0
621,593,Bangalore,Male,34,9,57096.62,1,1,0,35577.05,0
622,656,Hyderabad,Female,39,10,83939.25,1,0,1,75943.58,0
623,535,Chennai,Female,52,5,70808.275,2,1,1,37944.325,0
624,678,Chennai,Male,35,3,72873.835,2,0,1,44783.37,0
625,477,Hyderabad,Female,47,2,64560.32,1,0,1,13237.895,0
626,850,Hyderabad,Male,34,7,55174.91,1,0,0,63177.9,0
627,427,Bangalore,Male,28,1,70662.78,1,1,1,46919.65,0
628,752,Bangalore,Male,48,2,39326.92,1,1,0,3849.3,0
629,649,Bangalore,Male,46,1,0,2,1,1,72796.925,0
630,799,Hyderabad,Female,27,3,71126.825,1,1,0,22521.28,0
631,589,Bangalore,Female,60,1,0,1,1,0,30554.28,1
632,583,Chennai,Female,53,6,57994.43,1,1,0,28776.99,1
633,839,Hyderabad,Female,32,10,37796.215,1,1,0,31337.21,0
634,540,Chennai,Male,43,3,82056.52,2,1,1,6060.395,0
635,850,Bangalore,Male,30,6,33998.115,2,0,0,25064.935,1
636,696,Hyderabad,Female,50,5,0,2,1,0,27511.215,0
637,660,Hyderabad,Female,32,1,0,2,0,0,58917.455,0
638,682,Bangalore,Male,47,1,69389.075,1,0,1,84420.115,0
639,744,Bangalore,Female,42,10,73916.075,1,0,1,12117.055,0
640,785,Bangalore,Female,35,4,67719.2,1,0,0,95313.505,0
641,752,Hyderabad,Male,47,5,58030.04,1,1,0,78309.19,1
642,706,Bangalore,Female,28,5,56282.31,1,1,0,21167.19,0
643,583,Bangalore,Female,26,1,62703.29,1,1,1,55392.21,0
644,660,Chennai,Female,38,5,67567.495,1,1,0,86841.5,1
645,819,Bangalore,Female,38,9,66551.46,1,1,0,13523.23,1
646,673,Bangalore,Female,33,8,21078.54,1,1,0,10299.295,1
647,752,Bangalore,Female,29,3,0,2,1,1,52495.64,0
648,578,Bangalore,Male,37,7,41129.645,1,1,0,4498.485,0
649,438,Bangalore,Female,35,4,0,2,1,0,32210.25,0
650,652,Bangalore,Male,37,6,0,2,1,1,72850.11,0
651,629,Bangalore,Female,48,4,0,2,1,1,98167.74,0
652,720,Bangalore,Male,51,7,0,1,1,1,7390.56,0
653,668,Bangalore,Male,41,3,75230.535,1,1,0,54069.615,0
654,459,Chennai,Male,47,4,66997.26,1,1,1,9643.53,1
655,729,Hyderabad,Male,30,8,82435.405,2,1,1,4783.695,0
656,498,Chennai,Male,24,8,60851.365,1,1,1,66105.245,0
657,549,Hyderabad,Male,24,6,96929.1,1,0,1,10800.055,0
658,601,Chennai,Female,53,1,65519.985,2,1,1,99830.75,0
659,544,Bangalore,Male,63,9,56914.725,1,1,1,62170.745,0
660,751,Bangalore,Female,29,6,0,2,1,0,7883.05,0
661,632,Chennai,Female,40,3,40938.69,1,1,1,16821.105,0
662,694,Hyderabad,Male,56,8,58163.035,1,1,1,58852.325,0
663,678,Bangalore,Male,30,2,0,2,1,1,29401.64,0
664,695,Bangalore,Male,45,4,0,2,1,1,68768.61,0
665,661,Bangalore,Female,40,1,0,2,0,1,65650.34,0
666,661,Bangalore,Male,32,9,0,2,1,1,42087.405,0
667,559,Bangalore,Female,30,3,63535.365,1,0,1,80470.89,0
668,503,Bangalore,Male,28,3,0,2,1,1,71977.495,0
669,695,Hyderabad,Male,45,3,61274.82,1,1,1,28148.925,0
670,640,Bangalore,Female,41,5,88049.565,1,1,1,4202.365,0
671,624,Chennai,Female,47,3,61194.19,2,0,0,15010.045,0
672,667,Bangalore,Male,41,9,0,2,0,1,29068.71,0
673,642,Bangalore,Male,25,0,0,1,0,0,23736.34,0
674,640,Hyderabad,Female,31,6,59439.675,2,1,1,9565.855,0
675,529,Hyderabad,Male,34,5,0,2,1,1,93644.25,0
676,563,Bangalore,Female,38,5,0,2,1,1,8801.905,0
677,593,Hyderabad,Female,37,4,44368.22,2,1,0,33510.015,0
678,739,Chennai,Male,44,7,51351.81,1,0,1,73901.47,1
679,788,Hyderabad,Female,69,1,0,2,1,1,20805.31,0
680,684,Hyderabad,Female,37,3,0,2,1,0,22127.825,0
681,482,Bangalore,Male,54,5,48659.125,1,0,1,39208.07,0
682,591,Hyderabad,Male,57,5,64234.345,1,0,1,68627.275,0
683,651,Chennai,Female,40,4,66716.295,1,0,1,75651.74,0
684,749,Chennai,Female,39,8,70891.285,2,0,0,43166.815,0
685,583,Bangalore,Male,23,9,67562.64,1,0,0,44900.95,0
686,661,Hyderabad,Male,41,2,89410.455,1,0,0,14679.285,1
687,715,Bangalore,Female,30,2,56106.07,2,1,1,90800.36,0
688,769,Chennai,Female,44,5,63337.405,1,1,0,62059.355,1
689,625,Bangalore,Female,50,7,68147.485,1,1,0,19433.73,1
690,641,Bangalore,Female,35,5,33196.32,1,1,0,15553.335,0
691,716,Chennai,Male,26,1,61276.17,2,1,0,33805.68,0
692,767,Bangalore,Male,42,1,38204.425,2,1,0,38918.815,0
693,745,Chennai,Male,35,8,72535.62,1,0,0,3039.23,0
694,589,Bangalore,Male,33,6,0,2,1,1,88948.46,0
695,796,Bangalore,Female,44,2,54865.11,1,1,1,61941.365,0
696,664,Bangalore,Male,56,6,0,2,1,1,7652.04,0
697,445,Hyderabad,Male,61,1,32059.69,1,1,1,38284.82,1
698,543,Chennai,Female,56,1,53069.165,2,1,1,60328.66,1
699,746,Hyderabad,Male,35,2,0,2,1,1,8218.28,0
700,742,Chennai,Male,32,0,90828.255,1,1,1,53833.955,0
701,750,Bangalore,Female,31,5,0,2,1,0,47805.735,0
702,669,Bangalore,Male,29,7,47564.43,1,0,0,9899.63,0
703,594,Hyderabad,Female,48,2,63307.97,2,0,1,61607.37,0
704,574,Hyderabad,Male,35,1,0,2,0,1,35854.56,0
705,659,Chennai,Male,35,2,38095.24,2,1,1,74533.07,0
706,750,Chennai,Male,39,5,84143.405,3,1,0,10225.995,1
707,626,Chennai,Male,34,4,44054.905,1,1,1,16412.75,0
708,620,Bangalore,Male,41,4,0,2,1,0,3116.155,0
709,580,Bangalore,Female,34,8,0,2,0,1,5178.515,0
710,686,Bangalore,Female,33,3,61985.755,2,1,0,73897.315,0
711,540,Bangalore,Male,47,0,74058.24,1,0,0,58486.74,0
712,634,Chennai,Male,34,6,58134.505,1,1,0,64982.47,0
713,632,Hyderabad,Male,37,1,60299.605,1,1,0,46408.43,0
714,501,Bangalore,Female,40,3,72130.25,1,1,0,86057.335,0
715,650,Hyderabad,Female,24,3,43302.75,3,1,0,8324.655,1
716,786,Bangalore,Male,33,9,0,2,1,0,72258.595,0
717,554,Chennai,Female,36,4,29314.985,1,0,0,91019.3,0
718,701,Hyderabad,Female,41,5,0,2,0,0,12105.28,0
719,474,Bangalore,Male,44,10,0,2,0,0,86087.95,0
720,621,Bangalore,Female,42,5,0,1,1,1,23789.225,0
721,672,Hyderabad,Female,55,2,104883.655,2,1,1,75347.21,1
722,459,Hyderabad,Female,41,6,64817.125,2,1,1,88841.51,1
723,669,Bangalore,Male,22,1,0,2,0,0,33044.415,0
724,776,Bangalore,Female,37,2,84912.23,1,1,0,84645.85,0
725,694,Bangalore,Male,35,3,48765.125,1,1,1,58570.205,0
726,787,Bangalore,Female,41,10,72994.325,2,1,1,39755.185,0
727,580,Bangalore,Male,36,9,0,2,0,1,38554.33,0
728,711,Bangalore,Female,24,7,0,3,1,1,4839.64,0
729,673,Bangalore,Female,39,5,68747.14,1,1,0,40876.96,0
730,499,Bangalore,Female,56,1,0,1,0,0,65686.19,1
731,591,Bangalore,Male,23,6,73680,1,1,1,12655.41,0
732,769,Bangalore,Female,24,10,0,2,0,0,93962.875,0
733,657,Hyderabad,Male,30,3,62583.51,1,0,0,49410.195,0
734,738,Chennai,Male,42,9,60576.025,2,1,0,32083.35,1
735,545,Chennai,Female,59,7,64490.535,1,0,1,88462.105,1
736,497,Bangalore,Male,46,6,0,1,1,1,45027.54,0
737,816,Hyderabad,Male,66,6,75929.49,1,1,1,36407.155,0
738,525,Bangalore,Male,35,2,57314.2,1,0,1,84145.03,0
739,725,Bangalore,Male,45,6,0,2,1,0,80883.69,0
740,692,Bangalore,Female,27,8,47529.51,2,1,0,22210.09,0
741,618,Bangalore,Female,23,7,64368.195,1,0,1,18573.805,0
742,546,Bangalore,Male,23,8,78162.69,1,1,1,62690.51,0
743,635,Bangalore,Male,28,7,52702.985,1,1,1,74926.945,0
744,611,Bangalore,Female,48,2,44457.685,3,0,0,80717.51,1
745,650,Bangalore,Male,59,8,0,2,1,1,51462.88,0
746,606,Bangalore,Male,39,5,0,2,1,1,35449.635,0
747,844,Bangalore,Male,17,2,80490.015,1,0,0,72968.14,0
748,450,Hyderabad,Female,45,5,88809.855,1,1,0,27113.53,0
749,727,Hyderabad,Male,37,2,31138.495,1,1,1,29640.395,0
750,460,Chennai,Male,45,4,63779.985,2,1,1,63476.25,0
751,649,Bangalore,Male,40,0,0,2,0,1,65283.51,0
752,758,Chennai,Female,46,9,47761.58,1,1,0,36647.24,0
753,490,Bangalore,Female,34,7,53874.515,1,1,1,1968.685,0
754,815,Chennai,Male,36,2,55388.63,2,1,0,1191.795,0
755,838,Hyderabad,Female,38,5,83366.96,2,1,0,7139.72,0
756,803,Bangalore,Male,30,9,78560.43,2,1,0,70650.265,0
757,664,Chennai,Female,35,2,63580.39,2,1,0,39070.375,0
758,736,Hyderabad,Female,27,2,0,2,1,1,58715.55,0
759,633,Bangalore,Female,36,9,78045.985,1,1,0,36004.305,0
760,664,Bangalore,Male,57,5,49334.09,1,1,1,30443.79,0
761,600,Bangalore,Female,42,5,67011.03,1,1,0,97382.415,0
762,693,Bangalore,Female,34,5,62075.545,1,1,0,44352.57,1
763,663,Chennai,Female,35,6,38626.75,1,0,0,17908.985,1
764,742,Chennai,Female,20,1,57146.24,1,1,0,15760.2,0
765,710,Chennai,Male,42,2,70040.16,3,1,1,78954.095,1
766,710,Hyderabad,Female,26,2,67638.98,1,1,0,71100.075,0
767,700,Bangalore,Female,81,2,0,2,0,1,91027.68,0
768,720,Chennai,Male,59,9,57960.31,2,0,0,78776.04,1
769,684,Hyderabad,Male,40,2,59891.36,2,0,0,60142.335,0
770,531,Bangalore,Female,62,1,57357.855,1,0,1,12253.475,1
771,742,Chennai,Female,35,2,64874.27,2,0,0,23635.805,1
772,717,Bangalore,Male,30,4,64861.285,1,0,0,20588.3,0
773,589,Bangalore,Male,31,2,0,2,0,1,4734.32,0
774,767,Bangalore,Male,35,3,69590.1,1,0,0,61940.095,0
775,636,Chennai,Male,48,6,56799.87,2,1,0,79443.545,1
776,648,Bangalore,Male,32,7,67472,1,1,1,58518.19,0
777,622,Chennai,Female,57,7,58461.125,1,1,0,60207.805,1
778,692,Hyderabad,Male,27,9,59472.545,1,0,0,8032.125,1
779,754,Bangalore,Male,27,8,0,2,1,1,26307.81,0
780,679,Hyderabad,Female,34,8,59591.365,1,0,0,60605.045,0
781,639,Bangalore,Male,26,8,0,2,1,0,96123.675,0
782,774,Bangalore,Female,27,1,35632.01,2,0,1,34379.785,0
783,517,Bangalore,Male,40,2,0,2,0,1,37968.735,0
784,571,Bangalore,Female,34,8,0,2,0,0,42284.565,0
785,747,Chennai,Male,57,7,58156.785,1,1,1,95348.175,1
786,792,Hyderabad,Male,35,5,46070.075,1,0,1,33734.335,0
787,688,Bangalore,Male,25,1,0,2,1,1,52217.97,0
788,714,Chennai,Male,41,2,88820.045,1,0,1,23583.275,0
789,562,Hyderabad,Female,34,0,0,2,1,0,59949.76,0
790,704,Hyderabad,Male,47,8,83998.8,1,1,1,86749.225,0
791,698,Bangalore,Male,35,2,41137.675,2,1,1,46624.63,0
792,611,Bangalore,Male,48,3,0,2,1,1,71458.77,0
793,850,Chennai,Female,47,6,55981.495,1,1,0,55877.9,0
794,743,Chennai,Female,33,1,65868.44,1,1,1,54271.605,0
795,654,Bangalore,Male,28,1,0,1,1,0,90172.72,0
796,761,Chennai,Male,35,8,54119.555,2,0,0,49722.01,0
797,702,Bangalore,Female,45,9,49222.095,1,0,1,54781.64,0
798,488,Chennai,Male,31,3,57270.19,1,1,0,46284.035,0
799,683,Bangalore,Female,34,6,93765.33,2,1,1,18988.18,0
800,601,Chennai,Female,41,9,66818.08,1,0,1,51657.87,0
801,605,Bangalore,Male,51,7,0,2,1,1,86976.25,0
802,671,Chennai,Female,43,0,42372.515,2,0,1,17336.99,0
803,614,Chennai,Female,30,7,60299.69,2,1,1,23081.72,0
804,511,Hyderabad,Female,28,9,0,2,0,1,70338.49,0
805,850,Bangalore,Male,38,4,63885.675,2,0,1,75869.27,0
806,790,Hyderabad,Female,45,9,0,1,0,0,7339.905,1
807,793,Bangalore,Female,32,0,0,1,0,0,87772.01,0
808,628,Bangalore,Male,68,5,0,2,1,1,90982.3,0
809,598,Chennai,Male,52,10,83886.48,1,1,1,68443.43,0
810,657,Bangalore,Female,36,6,47922.8,1,1,0,61109.115,0
811,618,Bangalore,Female,34,10,0,2,1,0,90219.875,0
812,681,Hyderabad,Male,64,7,67357.35,2,0,1,95209.905,0
813,516,Hyderabad,Female,32,3,0,2,1,1,29342.795,0
814,421,Chennai,Male,27,8,61192.11,3,1,1,44508.69,1
815,700,Bangalore,Female,25,2,0,2,0,0,25025.71,0
816,745,Bangalore,Male,24,5,78996.575,2,1,0,73020.725,0
817,696,Bangalore,Male,28,8,0,2,1,0,95583.045,0
818,580,Chennai,Female,41,2,61665.68,1,0,0,51758.04,1
819,497,Hyderabad,Male,26,9,37631.58,1,1,1,82412.52,0
