tweet,label
Wear something respectful here! Shorts are not suitable. Beautiful temple a place of prayer and repose. Worth spending some time here.,1
"We visited the Iskcon temple with our two kids. Its has steps leading up to the main temple that might be a little tiring for the old folks. However, nice breeze blows all the time, especially during the evenings when the temple is well lighted. It's dedicated to Lord Krishna but has idols of other deities too. After having the main darshan and coming down the steps, there are small shops selling local savories and snacks, toys, religious books, pictures, idols and a whole variety of items. At the end of the steps, you get piping hot Prasadam in the form of Pongal/ khichdi/ sambhar rice. Outside the main temple but within its premises, there's a sattvic restaurant named Higher Taste. It has a buffet that's worth tasting once since all items on the menu are made without using onion and garlic, though prices are on a tad higher side. Would recommend visiting the temple at least once.",1
"Its a beautiful temple....one of the biggest and most royal temples in the world....u will feel great....if you are pressed for time, please do not go thru the chanting line as it takes a long time...go on a empty stmach...because the free prasad is lipsmacking....and also there is a huge spread of food stuff at the end of the temple....u get great foods here....cannot believe such a large variety of food in a temple...enjoy....",1
"Lord krishna's temple. Worth visiting once. Nice temple.
It's located in North Bangalore, near yashwanthpur area.",1
Religious place..nice place to visit for elderly people and also for the who are inclined towards religion.,1
"Far different from the temples and temple complexes that we have seen in our life. But even though a modern ambiance and architecture, the divinity is not lost a bit with 'Hare Rama, Hare Krishna' reverberating in ones ears and soul once we are in.",1
"Since my childhood i was always attracted towards the fantasies of Krishna, I was a believer back then , although now my liking towards mother nature and the whole existence and taken over the likes of Gods and Goddesses, yet the fact is the time i visited Iskon temple I used to be a great believer in deity worship. For the first time when i went there i was excited and blindly devoted because i have always loved to visit temples , the peace that i get in the chanting of manthras and the smell of Agarbathis and Camphor and not to leave behind the very structures of the idols and the temples have mesmerized me and continue to do so. now coming to Isckon. The whole of Isckon temple is like a MALL meant for shopping and looking around. The priests look and talk like they have everyday meeting with Lord Krishna and only they are the rightful devotees of Krishna. Apart from that they treat you like school kids with discipline routines like chanting while getting into the temple. The idols within Isckon are like showcase material and i would not recommend anyone who is expecting a peaceful retreat of a temple at this complex. Good luck",1
"I visit iskcon very frequently, the place is nice & tidy always, It look more beautiful during night with the lights on, it always has some activities going on & filled with devotees...",1
The temple adorns a beautiful idol of Lord Krishna - Radha and also a huge prayer hall. I would like the place better if they had a separate place to sell food and other products as it makes the place look very commercialised.,1
"very disciplined and systematic darshan!
Prasad is great!
This place also has pure vegetarian restaurant where the food is awesome.",1
Wear something respectful here! Shorts are not suitable. Beautiful temple a place of prayer and repose. Worth spending some time here.,1
"We visited the Iskcon temple with our two kids. Its has steps leading up to the main temple that might be a little tiring for the old folks. However, nice breeze blows all the time, especially during the evenings when the temple is well lighted. It's dedicated to Lord Krishna but has idols of other deities too. After having the main darshan and coming down the steps, there are small shops selling local savories and snacks, toys, religious books, pictures, idols and a whole variety of items. At the end of the steps, you get piping hot Prasadam in the form of Pongal/ khichdi/ sambhar rice. Outside the main temple but within its premises, there's a sattvic restaurant named Higher Taste. It has a buffet that's worth tasting once since all items on the menu are made without using onion and garlic, though prices are on a tad higher side. Would recommend visiting the temple at least once.",1
